STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,SECOND_TERM,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_DESC,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED,Fall_GPA,Spring_GPA,Passed_Count,Failed_Count,Incomplete_Count,First_Completion_Rate,Second_Completion_Rate,Total_Attempt_Hours,Total_Earned_Hours,Total_Completion_Rate,Need_Coverage_Ratio,Unmet_Need_Ratio,Net_Cost,Financial_Difficulty,Major_Category
7968808,18,M,BGD 1,Y,N,950.0,Fall 2007,Spring 2008,Off Campus,1,69.0,3.14,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,15,15,14.0,14.0,0,0,0,0.0,3.0,3.3333333333333335,6,0,0,1.0,1.0,29.0,29.0,1.0,0.0,0.0,0,0.0,Social Sciences
7903239,18,F,BGD 1,Y,N,790.0,Fall 2009,Spring 2010,Off Campus,1,69.0,3.33,SCHOOL 11,College/Beyond,High School,Bachelors,12,12,14.0,10.0,0,1324500,2630040,-417420.0,3.3333333333333335,3.0,6,0,0,1.0,0.7142857142857143,26.0,22.0,0.8461538461538461,1.9856851642129105,-0.3151528878822197,-1305540,-417420.0,Arts & Humanities
7773787,18,M,BGD 1,Y,N,1070.0,Fall 2009,Spring 2010,On Campus,1,91.0,4.0,SCHOOL 274,College/Beyond,College/Beyond,Bachelors,13,13,14.0,14.0,1418100,1418100,0,246180.0,3.3333333333333335,3.0,6,0,0,1.0,1.0,27.0,27.0,1.0,0.0,0.17359847683520202,1418100,1664280.0,Arts & Humanities
7776556,18,F,BGD 1,N,N,1190.0,Fall 2005,Spring 2006,Off Campus,1,666.0,3.29,SCHOOL 83,College/Beyond,High School,Bachelors,14,14,12.0,12.0,0,831720,2465700,-240000.0,2.6666666666666665,3.3333333333333335,6,0,0,1.0,1.0,26.0,26.0,1.0,2.9645794257682874,-0.28855864954552013,-1633980,-240000.0,Arts & Humanities
7884506,18,F,BGD 3,Y,N,950.0,Fall 2007,Spring 2008,On Campus,1,69.0,2.75,SCHOOL 240,High School,College/Beyond,Bachelors,15,11,14.0,13.0,1245480,1245480,0,458460.0,3.0,3.3333333333333335,6,0,0,0.7333333333333333,0.9285714285714286,29.0,24.0,0.8275862068965517,0.0,0.36809904615088157,1245480,1703940.0,STEM
7772112,18,M,BGD 1,Y,N,990.0,Fall 2010,Spring 2011,On Campus,1,138.0,3.57,SCHOOL 99,College/Beyond,College/Beyond,Bachelors,15,15,13.0,13.0,0,0,0,0.0,2.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,28.0,28.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7877951,18,M,BGD 3,Y,N,990.0,Fall 2006,Spring 2007,On Campus,1,90.0,4.0,SCHOOL 22,High School,High School,Bachelors,15,15,13.0,13.0,0,0,0,0.0,2.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,28.0,28.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7877615,18,F,BGD 4,N,N,1190.0,Fall 2008,Spring 2009,Off Campus,1,1161.0,3.19,SCHOOL 98,No Information,No Information,Bachelors,13,13,14.0,13.0,0,269100,0,-221160.0,3.0,3.0,6,0,0,1.0,0.9285714285714286,27.0,26.0,0.9629629629629629,0.0,-0.821850613154961,269100,-221160.0,Arts & Humanities
8022750,18,F,BGD 1,Y,N,910.0,Fall 2009,Spring 2010,On Campus,1,90.0,3.21,SCHOOL 429,No Information,No Information,Bachelors,13,13,19.0,16.0,0,0,0,0.0,3.0,3.0,6,0,0,1.0,0.8421052631578947,32.0,29.0,0.90625,0.0,0.0,0,0.0,Arts & Humanities
7766799,18,M,BGD 1,Y,N,1220.0,Fall 2008,Spring 2009,Off Campus,1,0.0,3.4,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,13,13,15.0,15.0,493320,1255740,762420,145740.0,3.0,3.0,6,0,0,1.0,1.0,28.0,28.0,1.0,0.607147976491949,0.11605905681112332,493320,639060.0,STEM
7793145,18,M,BGD 1,Y,N,530.0,Fall 2006,Spring 2007,Off Campus,0,90.0,3.25,SCHOOL 72,High School,High School,Bachelors,12,12,12.0,12.0,0,0,0,0.0,3.0,3.3333333333333335,6,0,0,1.0,1.0,24.0,24.0,1.0,0.0,0.0,0,0.0,Undeclared
7940962,19,M,BGD 1,N,N,950.0,Fall 2005,Spring 2006,Off Campus,1,0.0,2.85,SCHOOL 94,High School,High School,Bachelors,12,12,12.0,12.0,1038120,1146420,108300,770430.0,3.0,3.3333333333333335,6,0,0,1.0,1.0,24.0,24.0,1.0,0.09446799602240016,0.6720311927565814,1038120,1808550.0,Arts & Humanities
7783231,18,M,BGD 1,Y,N,1110.0,Fall 2008,Spring 2009,Off Campus,1,0.0,3.148,SCHOOL 2,College/Beyond,College/Beyond,Bachelors,14,14,12.0,11.0,0,269100,0,-54000.0,2.6666666666666665,3.3333333333333335,6,0,0,1.0,0.9166666666666666,26.0,25.0,0.9615384615384616,0.0,-0.20066889632107024,269100,-54000.0,Arts & Humanities
7824820,18,F,BGD 3,Y,N,830.0,Fall 2010,Spring 2011,Off Campus,1,0.0,3.0,SCHOOL 477,High School,College/Beyond,Bachelors,13,9,14.0,10.0,0,134580,0,-115860.0,2.6666666666666665,3.3333333333333335,5,1,0,0.6923076923076923,0.7142857142857143,27.0,19.0,0.7037037037037037,0.0,-0.8609005795809184,134580,-115860.0,Other
7774808,18,M,BGD 2,Y,N,1030.0,Fall 2010,Spring 2011,Off Campus,1,181.0,3.18,SCHOOL 102,College/Beyond,High School,Bachelors,14,10,15.0,7.0,0,0,0,0.0,2.3333333333333335,3.0,5,1,0,0.7142857142857143,0.4666666666666667,29.0,17.0,0.5862068965517241,0.0,0.0,0,0.0,STEM
7771640,18,F,BGD 3,Y,N,910.0,Fall 2008,Spring 2009,On Campus,1,0.0,2.81,SCHOOL 1,High School,College/Beyond,Bachelors,15,8,14.0,10.0,0,0,0,0.0,2.3333333333333335,3.0,5,1,0,0.5333333333333333,0.7142857142857143,29.0,18.0,0.6206896551724138,0.0,0.0,0,0.0,Business
8019598,18,F,BGD 1,Y,N,1070.0,Fall 2010,Spring 2011,On Campus,1,69.0,3.26,SCHOOL 153,High School,High School,Bachelors,15,15,15.0,15.0,0,0,0,0.0,2.0,2.3333333333333335,5,1,0,1.0,1.0,30.0,30.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7912912,18,M,BGD 1,Y,N,990.0,Fall 2005,Spring 2006,Off Campus,0,69.0,2.46,SCHOOL 1,Middle School/Junior High,College/Beyond,Bachelors,12,12,12.0,9.0,636300,1144200,507900,348120.0,2.3333333333333335,3.3333333333333335,5,1,0,1.0,0.75,24.0,21.0,0.875,0.44389092815941267,0.30424750917671733,636300,984420.0,Health
7910074,18,F,BGD 1,Y,N,950.0,Fall 2005,Spring 2006,Off Campus,1,69.0,3.22,SCHOOL 11,High School,College/Beyond,Bachelors,12,12,12.0,12.0,0,0,0,0.0,2.3333333333333335,3.3333333333333335,5,1,0,1.0,1.0,24.0,24.0,1.0,0.0,0.0,0,0.0,Business
7836432,18,M,BGD 1,Y,N,1190.0,Fall 2007,Spring 2008,On Campus,1,138.0,3.63,SCHOOL 367,College/Beyond,College/Beyond,Bachelors,13,13,14.0,11.0,0,0,0,0.0,2.0,3.3333333333333335,5,0,1,1.0,0.7857142857142857,27.0,24.0,0.8888888888888888,0.0,0.0,0,0.0,Arts & Humanities
7894668,18,F,BGD 3,Y,N,950.0,Fall 2005,Spring 2006,Off Campus,1,69.0,3.57,SCHOOL 1,No Information,No Information,Bachelors,16,16,12.0,9.0,0,336960,0,-288180.0,2.0,3.3333333333333335,6,0,0,1.0,0.75,28.0,25.0,0.8928571428571429,0.0,-0.8552350427350427,336960,-288180.0,Health
8030805,18,M,BGD 1,Y,N,1150.0,Fall 2007,Spring 2008,Off Campus,1,0.0,3.16,SCHOOL 20,College/Beyond,College/Beyond,Bachelors,13,13,13.0,13.0,268320,894060,625740,229320.0,2.0,3.3333333333333335,6,0,0,1.0,1.0,26.0,26.0,1.0,0.6998859136970673,0.25649285282866924,268320,497640.0,Arts & Humanities
7787314,18,F,BGD 3,Y,N,990.0,Fall 2007,Spring 2008,On Campus,1,150.0,3.09,SCHOOL 280,Other/Unknown,College/Beyond,Bachelors,15,12,13.0,7.0,0,0,0,0.0,2.0,2.3333333333333335,6,0,0,0.8,0.5384615384615384,28.0,19.0,0.6785714285714286,0.0,0.0,0,0.0,Arts & Humanities
8014158,18,F,BGD 1,Y,N,1260.0,Fall 2006,Spring 2007,On Campus,1,69.0,4.0,SCHOOL 11,College/Beyond,College/Beyond,Bachelors,15,15,12.0,12.0,0,0,0,0.0,2.3333333333333335,3.0,6,0,0,1.0,1.0,27.0,27.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7837453,18,M,BGD 1,Y,N,1260.0,Fall 2009,Spring 2010,Off Campus,0,69.0,3.83,SCHOOL 9,College/Beyond,High School,Bachelors,13,13,12.0,12.0,2880,347580,344700,-112980.0,2.0,3.0,6,0,0,1.0,1.0,25.0,25.0,1.0,0.9917141377524599,-0.3250474710857932,2880,-110100.0,STEM
7909314,18,F,BGD 3,Y,N,910.0,Fall 2010,Spring 2011,On Campus,1,150.0,2.79,SCHOOL 503,Middle School/Junior High,Middle School/Junior High,Bachelors,12,9,13.0,6.0,0,0,0,0.0,2.0,3.0,5,1,0,0.75,0.46153846153846156,25.0,15.0,0.6,0.0,0.0,0,0.0,STEM
7900975,18,M,BGD 1,Y,N,990.0,Fall 2009,Spring 2010,Off Campus,1,0.0,2.85,SCHOOL 395,College/Beyond,College/Beyond,Bachelors,15,14,18.0,17.0,403560,955500,551940,193560.0,1.6666666666666667,3.3333333333333335,5,1,0,0.9333333333333333,0.9444444444444444,33.0,31.0,0.9393939393939394,0.5776452119309262,0.202574568288854,403560,597120.0,Social Sciences
7810747,18,M,BGD 2,Y,N,1070.0,Fall 2005,Spring 2006,Off Campus,1,69.0,3.07,SCHOOL 1,College/Beyond,No Information,Bachelors,14,11,13.0,13.0,0,1151640,1339560,-288180.0,2.0,3.0,5,1,0,0.7857142857142857,1.0,27.0,24.0,0.8888888888888888,1.1631759924976555,-0.25023444826508284,-187920,-288180.0,STEM
7896764,19,M,BGD 1,Y,N,1190.0,Fall 2010,Spring 2011,On Campus,1,90.0,3.14,SCHOOL 151,High School,College/Beyond,Bachelors,15,15,13.0,13.0,0,0,0,0.0,1.6666666666666667,3.6666666666666665,5,1,0,1.0,1.0,28.0,28.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7805171,18,F,BGD 4,Y,N,1070.0,Fall 2005,Spring 2006,Off Campus,1,69.0,3.06,SCHOOL 2,High School,High School,Bachelors,13,13,13.0,13.0,0,0,0,0.0,2.0,3.0,5,1,0,1.0,1.0,26.0,26.0,1.0,0.0,0.0,0,0.0,STEM
7792745,18,F,BGD 1,Y,N,1110.0,Fall 2008,Spring 2009,Off Campus,1,69.0,3.8,SCHOOL 141,High School,College/Beyond,Bachelors,13,13,15.0,15.0,0,0,0,0.0,2.0,2.3333333333333335,5,1,0,1.0,1.0,28.0,28.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7986776,18,M,BGD 1,Y,N,1070.0,Fall 2007,Spring 2008,Off Campus,1,69.0,3.07,SCHOOL 10,High School,High School,Bachelors,15,15,8.0,8.0,0,869760,2967480,0.0,1.6666666666666667,3.0,5,1,0,1.0,1.0,23.0,23.0,1.0,3.4118377483443707,0.0,-2097720,0.0,Undeclared
7919552,18,F,BGD 2,Y,N,830.0,Fall 2006,Spring 2007,On Campus,1,90.0,2.9,SCHOOL 151,College/Beyond,High School,Bachelors,13,7,13.0,9.0,0,0,0,0.0,1.6666666666666667,3.3333333333333335,5,1,0,0.5384615384615384,0.6923076923076923,26.0,16.0,0.6153846153846154,0.0,0.0,0,0.0,Social Sciences
7979861,18,M,BGD 1,Y,N,870.0,Fall 2007,Spring 2008,On Campus,1,138.0,2.73,SCHOOL 315,College/Beyond,High School,Bachelors,16,13,13.0,13.0,0,0,0,0.0,1.6666666666666667,3.0,5,1,0,0.8125,1.0,29.0,26.0,0.896551724137931,0.0,0.0,0,0.0,Undeclared
7807589,18,F,BGD 6,Y,N,830.0,Fall 2009,Spring 2010,Off Campus,1,69.0,3.25,SCHOOL 10,College/Beyond,High School,Bachelors,14,11,7.0,7.0,965400,1417380,451980,444360.0,2.0,3.0,5,1,0,0.7857142857142857,1.0,21.0,18.0,0.8571428571428571,0.31888413833975365,0.313508021843119,965400,1409760.0,Health
7832826,18,M,BGD 6,Y,N,1030.0,Fall 2008,Spring 2009,Off Campus,1,69.0,3.0,SCHOOL 141,College/Beyond,No Information,Bachelors,13,13,13.0,12.0,0,945840,2641500,0.0,1.6666666666666667,3.3333333333333335,5,0,1,1.0,0.9230769230769231,26.0,25.0,0.9615384615384616,2.792755645775184,0.0,-1695660,0.0,Arts & Humanities
7889399,18,F,BGD 1,Y,N,950.0,Fall 2007,Spring 2008,On Campus,1,69.0,3.07,SCHOOL 24,High School,High School,Bachelors,13,10,14.0,10.0,0,0,0,0.0,2.0,3.0,4,2,0,0.7692307692307693,0.7142857142857143,27.0,20.0,0.7407407407407407,0.0,0.0,0,0.0,Education
7857692,18,F,BGD 3,Y,N,910.0,Fall 2009,Spring 2010,Off Campus,0,0.0,3.21,SCHOOL 1,High School,High School,Bachelors,12,9,13.0,5.0,1316580,1316580,0,372660.0,1.3333333333333333,3.0,4,2,0,0.75,0.38461538461538464,25.0,14.0,0.56,0.0,0.283051542633186,1316580,1689240.0,Health
7839450,18,F,BGD 1,Y,N,830.0,Fall 2005,Spring 2006,Off Campus,1,69.0,2.79,SCHOOL 11,No Information,No Information,Bachelors,12,9,13.0,10.0,0,0,0,0.0,1.3333333333333333,3.3333333333333335,4,2,0,0.75,0.7692307692307693,25.0,19.0,0.76,0.0,0.0,0,0.0,STEM
7762009,18,F,BGD 1,Y,N,910.0,Fall 2008,Spring 2009,Off Campus,0,0.0,2.73,SCHOOL 130,No Information,No Information,Bachelors,14,14,14.0,10.0,0,0,0,0.0,1.0,3.3333333333333335,4,2,0,1.0,0.7142857142857143,28.0,24.0,0.8571428571428571,0.0,0.0,0,0.0,Business
7809020,18,M,BGD 3,Y,N,1220.0,Fall 2007,Spring 2008,On Campus,1,59.0,3.0,SCHOOL 327,High School,High School,Bachelors,15,10,12.0,8.0,1244580,1245480,900,386100.0,1.3333333333333333,3.0,4,1,1,0.6666666666666666,0.6666666666666666,27.0,18.0,0.6666666666666666,0.0007226129684940746,0.310000963483958,1244580,1630680.0,Health
8009660,18,M,BGD 6,Y,N,1150.0,Fall 2007,Spring 2008,Off Campus,1,69.0,3.73,SCHOOL 2,Other/Unknown,High School,Bachelors,15,15,13.0,13.0,0,326880,0,-326880.0,1.3333333333333333,3.0,4,0,2,1.0,1.0,28.0,28.0,1.0,0.0,-1.0,326880,-326880.0,Undeclared
8011964,17,M,BGD 1,Y,N,1070.0,Fall 2008,Spring 2009,Off Campus,1,235.0,3.26,SCHOOL 98,High School,High School,Bachelors,14,14,13.0,13.0,0,0,0,0.0,3.3333333333333335,3.3333333333333335,6,0,0,1.0,1.0,27.0,27.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7803264,18,F,BGD 1,Y,N,910.0,Fall 2010,Spring 2011,Off Campus,1,69.0,2.53,SCHOOL 34,College/Beyond,College/Beyond,Bachelors,12,12,12.0,9.0,0,0,0,0.0,2.6666666666666665,2.6666666666666665,6,0,0,1.0,0.75,24.0,21.0,0.875,0.0,0.0,0,0.0,Arts & Humanities
7781407,18,F,BGD 3,Y,N,990.0,Fall 2010,Spring 2011,On Campus,1,69.0,2.56,SCHOOL 34,High School,High School,Bachelors,12,12,12.0,12.0,0,0,0,0.0,2.6666666666666665,2.6666666666666665,6,0,0,1.0,1.0,24.0,24.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7763862,18,M,BGD 1,Y,N,1110.0,Fall 2007,Spring 2008,Off Campus,1,136.0,3.69,SCHOOL 347,College/Beyond,College/Beyond,Bachelors,13,12,14.0,14.0,0,389520,0,-231960.0,2.0,3.3333333333333335,5,1,0,0.9230769230769231,1.0,27.0,26.0,0.9629629629629629,0.0,-0.595502156500308,389520,-231960.0,Arts & Humanities
7761966,18,F,BGD 1,N,N,1260.0,Fall 2007,Spring 2008,On Campus,1,0.0,3.2,SCHOOL 1,High School,High School,Bachelors,12,12,15.0,15.0,939780,1233900,294120,612900.0,2.0,3.3333333333333335,5,0,1,1.0,1.0,27.0,27.0,1.0,0.23836615609044493,0.49671772428884026,939780,1552680.0,Arts & Humanities
7763801,17,F,BGD 2,Y,N,1190.0,Fall 2007,Spring 2008,On Campus,1,0.0,3.47,SCHOOL 2,High School,High School,Bachelors,16,16,13.0,13.0,0,0,0,0.0,4.0,2.6666666666666665,6,0,0,1.0,1.0,29.0,29.0,1.0,0.0,0.0,0,0.0,Business
7996979,18,M,BGD 1,N,N,1070.0,Fall 2007,Spring 2008,Off Campus,1,299.0,3.9,SCHOOL 15,High School,College/Beyond,Bachelors,13,13,14.0,14.0,0,902760,5877360,-269700.0,3.0,3.0,6,0,0,1.0,1.0,27.0,27.0,1.0,6.510434667021135,-0.2987504984713545,-4974600,-269700.0,Arts & Humanities
7957531,18,F,BGD 1,Y,N,1340.0,Fall 2008,Spring 2009,Off Campus,1,69.0,3.56,SCHOOL 129,College/Beyond,High School,Bachelors,19,19,14.0,14.0,0,0,0,0.0,3.3333333333333335,2.6666666666666665,6,0,0,1.0,1.0,33.0,33.0,1.0,0.0,0.0,0,0.0,Business
7881055,18,F,BGD 1,N,N,1260.0,Fall 2008,Spring 2009,Off Campus,0,299.0,3.38,SCHOOL 172,High School,High School,Bachelors,16,16,14.0,14.0,645240,945840,300600,363240.0,3.6666666666666665,3.0,6,0,0,1.0,1.0,30.0,30.0,1.0,0.31781273788378583,0.38403958386196396,645240,1008480.0,Arts & Humanities
8024055,18,F,BGD 1,Y,N,1110.0,Fall 2005,Spring 2006,Off Campus,0,69.0,3.0,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,18,12,18.0,18.0,631020,1119300,488280,298500.0,3.3333333333333335,2.6666666666666665,6,0,0,0.6666666666666666,1.0,36.0,30.0,0.8333333333333334,0.4362369337979094,0.2666845349772179,631020,929520.0,Arts & Humanities
7762723,18,F,BGD 1,N,N,1070.0,Fall 2009,Spring 2010,Off Campus,1,0.0,2.92,SCHOOL 1,College/Beyond,College/Beyond,Bachelors,15,15,12.0,12.0,22380,1025700,1003320,-37620.0,3.0,2.6666666666666665,6,0,0,1.0,1.0,27.0,27.0,1.0,0.9781807546066101,-0.03667739105001462,22380,-15240.0,Arts & Humanities
8030923,18,F,BGD 1,N,Y,1110.0,Fall 2006,Spring 2007,On Campus,0,0.0,3.26,SCHOOL 16,No Information,No Information,Bachelors,12,9,13.0,10.0,0,240120,0,-622920.0,3.0,2.0,6,0,0,0.75,0.7692307692307693,25.0,19.0,0.76,0.0,-2.5942028985507246,240120,-622920.0,Arts & Humanities
7778792,18,F,BGD 1,Y,N,1030.0,Fall 2009,Spring 2010,Off Campus,1,0.0,3.56,SCHOOL 395,High School,High School,Bachelors,14,14,13.0,9.0,1141980,1324500,182520,394320.0,3.3333333333333335,2.6666666666666665,6,0,0,1.0,0.6923076923076923,27.0,23.0,0.8518518518518519,0.13780294450736127,0.2977123442808607,1141980,1536300.0,Health
8008086,18,F,BGD 1,Y,N,910.0,Fall 2008,Spring 2009,Off Campus,1,69.0,3.69,SCHOOL 34,High School,No Information,Bachelors,12,12,12.0,8.0,0,0,0,0.0,3.0,2.6666666666666665,6,0,0,1.0,0.6666666666666666,24.0,20.0,0.8333333333333334,0.0,0.0,0,0.0,Social Sciences
7886126,18,F,BGD 1,Y,N,910.0,Fall 2005,Spring 2006,On Campus,1,150.0,2.57,SCHOOL 19,No Information,No Information,Bachelors,14,14,16.0,16.0,0,0,0,0.0,3.0,2.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
8000625,18,M,BGD 1,Y,N,1150.0,Fall 2008,Spring 2009,Off Campus,1,150.0,2.7,SCHOOL 120,High School,College/Beyond,Bachelors,17,16,12.0,12.0,1306020,1306020,0,563160.0,3.0,3.0,6,0,0,0.9411764705882353,1.0,29.0,28.0,0.9655172413793104,0.0,0.431203197500804,1306020,1869180.0,Arts & Humanities
7944169,18,M,BGD 4,Y,N,1030.0,Fall 2009,Spring 2010,On Campus,1,150.0,2.77,SCHOOL 326,High School,College/Beyond,Bachelors,15,15,12.0,12.0,1418100,1418100,0,561600.0,3.0,2.6666666666666665,6,0,0,1.0,1.0,27.0,27.0,1.0,0.0,0.39602284747196953,1418100,1979700.0,Arts & Humanities
8035280,19,F,BGD 3,Y,N,1070.0,Fall 2010,Spring 2011,On Campus,0,0.0,3.0,SCHOOL 2,High School,High School,Bachelors,12,12,13.0,9.0,250920,392400,141480,0.0,3.0,2.3333333333333335,6,0,0,1.0,0.6923076923076923,25.0,21.0,0.84,0.3605504587155963,0.0,250920,250920.0,Arts & Humanities
7890775,18,M,BGD 1,Y,N,1030.0,Fall 2005,Spring 2006,On Campus,1,150.0,2.39,SCHOOL 84,College/Beyond,College/Beyond,Bachelors,12,9,13.0,11.0,0,831720,1765920,0.0,2.6666666666666665,2.6666666666666665,6,0,0,0.75,0.8461538461538461,25.0,20.0,0.8,2.123214543355937,0.0,-934200,0.0,Arts & Humanities
7857685,18,M,BGD 3,Y,N,990.0,Fall 2006,Spring 2007,Off Campus,1,138.0,3.03,SCHOOL 236,High School,High School,Bachelors,17,14,15.0,11.0,1114020,1176420,62400,420360.0,3.0,2.6666666666666665,6,0,0,0.8235294117647058,0.7333333333333333,32.0,25.0,0.78125,0.053042280818075174,0.3573213648186872,1114020,1534380.0,Arts & Humanities
7918632,18,M,BGD 1,Y,N,1110.0,Fall 2008,Spring 2009,Off Campus,0,69.0,2.57,SCHOOL 5,No Information,No Information,Bachelors,13,13,13.0,13.0,0,0,0,0.0,2.6666666666666665,2.6666666666666665,6,0,0,1.0,1.0,26.0,26.0,1.0,0.0,0.0,0,0.0,STEM
7780736,19,F,BGD 1,Y,N,1110.0,Fall 2006,Spring 2007,Off Campus,1,69.0,2.88,SCHOOL 151,College/Beyond,College/Beyond,Bachelors,15,14,14.0,14.0,0,0,1218780,0.0,3.0,2.6666666666666665,6,0,0,0.9333333333333333,1.0,29.0,28.0,0.9655172413793104,inf,0.0,-1218780,0.0,Arts & Humanities
7866085,19,M,BGD 4,Y,N,870.0,Fall 2009,Spring 2010,On Campus,1,188.0,2.79,SCHOOL 228,College/Beyond,High School,Bachelors,15,15,12.0,12.0,1372560,1410180,37620,949560.0,2.3333333333333335,2.6666666666666665,5,1,0,1.0,1.0,27.0,27.0,1.0,0.02667744543249798,0.6733608475513764,1372560,2322120.0,Arts & Humanities
7805198,17,M,BGD 1,Y,N,990.0,Fall 2005,Spring 2006,Off Campus,0,0.0,2.5,SCHOOL 1,No Information,No Information,Bachelors,12,6,4.0,3.0,0,0,0,0.0,2.0,2.6666666666666665,5,1,0,0.5,0.75,16.0,9.0,0.5625,0.0,0.0,0,0.0,Arts & Humanities
7798608,18,F,BGD 1,Y,N,910.0,Fall 2006,Spring 2007,Off Campus,1,69.0,2.96,SCHOOL 27,High School,College/Beyond,Bachelors,12,12,4.0,4.0,0,1176420,1334760,-299160.0,2.3333333333333335,2.6666666666666665,6,0,0,1.0,1.0,16.0,16.0,1.0,1.1345947875758657,-0.25429693476819504,-158340,-299160.0,Business
7876737,17,M,BGD 1,Y,N,950.0,Fall 2006,Spring 2007,Off Campus,0,69.0,2.63,SCHOOL 148,No Information,No Information,Bachelors,14,14,12.0,6.0,0,0,0,0.0,2.3333333333333335,3.0,6,0,0,1.0,0.5,26.0,20.0,0.7692307692307693,0.0,0.0,0,0.0,Undeclared
7968503,18,F,BGD 3,Y,N,990.0,Fall 2006,Spring 2007,Off Campus,1,0.0,2.71,SCHOOL 130,High School,Middle School/Junior High,Bachelors,14,12,13.0,13.0,0,0,0,0.0,2.0,2.6666666666666665,6,0,0,0.8571428571428571,1.0,27.0,25.0,0.9259259259259259,0.0,0.0,0,0.0,Business
7854274,18,M,BGD 1,Y,N,990.0,Fall 2006,Spring 2007,On Campus,1,69.0,2.8,SCHOOL 141,College/Beyond,College/Beyond,Bachelors,13,9,12.0,9.0,0,1176420,4268400,-199440.0,2.3333333333333335,2.6666666666666665,6,0,0,0.6923076923076923,0.75,25.0,18.0,0.72,3.6282960167287195,-0.16953128984546337,-3091980,-199440.0,STEM
7858194,18,F,BGD 1,Y,N,1150.0,Fall 2008,Spring 2009,Off Campus,1,150.0,3.33,SCHOOL 233,College/Beyond,College/Beyond,Bachelors,13,13,13.0,13.0,864480,1306020,441540,402900.0,2.3333333333333335,3.0,6,0,0,1.0,1.0,26.0,26.0,1.0,0.3380805806955483,0.3084945100381311,864480,1267380.0,Arts & Humanities
7907540,18,M,BGD 1,Y,N,950.0,Fall 2006,Spring 2007,Off Campus,1,0.0,3.33,SCHOOL 48,High School,College/Beyond,Bachelors,12,12,12.0,9.0,1166100,1171380,5280,581940.0,1.6666666666666667,2.6666666666666665,5,1,0,1.0,0.75,24.0,21.0,0.875,0.0045075039696767915,0.4967986477488091,1166100,1748040.0,Business
8000089,18,F,BGD 3,Y,N,910.0,Fall 2007,Spring 2008,Off Campus,1,150.0,2.78,SCHOOL 184,High School,College/Beyond,Bachelors,14,14,14.0,10.0,894060,894060,0,380460.0,2.0,3.0,5,1,0,1.0,0.7142857142857143,28.0,24.0,0.8571428571428571,0.0,0.42554190993893026,894060,1274520.0,Business
8033560,18,M,BGD 1,Y,N,950.0,Fall 2008,Spring 2009,On Campus,0,150.0,2.63,SCHOOL 55,College/Beyond,College/Beyond,Bachelors,13,13,15.0,11.0,324300,945840,621540,75840.0,2.0,2.6666666666666665,5,1,0,1.0,0.7333333333333333,28.0,24.0,0.8571428571428571,0.6571301700076123,0.08018269474752601,324300,400140.0,Business
8000635,18,F,BGD 3,Y,N,910.0,Fall 2005,Spring 2006,On Campus,1,0.0,3.2,SCHOOL 96,High School,High School,Bachelors,17,17,15.0,15.0,0,0,0,0.0,1.6666666666666667,3.0,5,1,0,1.0,1.0,32.0,32.0,1.0,0.0,0.0,0,0.0,Business
7920673,18,F,BGD 3,Y,N,950.0,Fall 2006,Spring 2007,Off Campus,1,0.0,2.6,SCHOOL 14,High School,High School,Bachelors,12,9,16.0,8.0,14880,1187280,1172400,-284280.0,1.6666666666666667,2.6666666666666665,5,1,0,0.75,0.5,28.0,17.0,0.6071428571428571,0.9874671518091773,-0.23943804325854054,14880,-269400.0,Education
7777711,18,M,BGD 3,Y,N,950.0,Fall 2010,Spring 2011,On Campus,1,150.0,2.77,SCHOOL 467,High School,College/Beyond,Bachelors,14,7,13.0,6.0,0,0,0,0.0,1.0,2.3333333333333335,3,3,0,0.5,0.46153846153846156,27.0,13.0,0.48148148148148145,0.0,0.0,0,0.0,Arts & Humanities
